Timestamp,Event,VM_ID
1741028321.836,Network: Listening on 127.0.0.1:5003,3
1741028321.869,"Network: Accepted connection from ('127.0.0.1', 64397)",3
1741028321.880,"Network: Accepted connection from ('127.0.0.1', 64399)",3
1741028321.886,Network: Connected to peer VM 1 at 127.0.0.1:5001,3
1741028321.891,Network: Connected to peer VM 2 at 127.0.0.1:5002,3
1741028321.891,Internal event: clock ticked to 1.,3
1741028321.904,Internal event: clock ticked to 2.,3
1741028321.916,Internal event: clock ticked to 3.,3
1741028321.929,Internal event: clock ticked to 4.,3
1741028321.941,Internal event: clock ticked to 5.,3
1741028321.954,Internal event: clock ticked to 6.,3
1741028321.967,Internal event: clock ticked to 7.,3
1741028321.979,Internal event: clock ticked to 8.,3
1741028321.992,Internal event: clock ticked to 9.,3
1741028322.004,Internal event: clock ticked to 10.,3
1741028322.017,Internal event: clock ticked to 11.,3
1741028322.029,Internal event: clock ticked to 12.,3
1741028322.042,Sent message to VM 2: clock is now 13.,3
1741028322.054,Internal event: clock ticked to 14.,3
1741028322.067,Internal event: clock ticked to 15.,3
1741028322.079,Internal event: clock ticked to 16.,3
1741028322.091,Internal event: clock ticked to 17.,3
1741028322.104,Sent message to VM 1: clock is now 18.,3
1741028322.117,Internal event: clock ticked to 19.,3
1741028322.127,Internal event: clock ticked to 20.,3
1741028322.140,Internal event: clock ticked to 21.,3
1741028322.153,Sent message to VM 2: clock is now 22.,3
1741028322.164,Internal event: clock ticked to 23.,3
1741028322.176,Internal event: clock ticked to 24.,3
1741028322.188,Internal event: clock ticked to 25.,3
1741028322.201,Sent message to VM 1: clock is now 26.,3
1741028322.201,Sent message to VM 2: clock is now 27.,3
1741028322.214,Internal event: clock ticked to 28.,3
1741028322.226,Sent message to VM 1: clock is now 29.,3
1741028322.238,Internal event: clock ticked to 30.,3
1741028322.250,Sent message to VM 2: clock is now 31.,3
1741028322.263,Internal event: clock ticked to 32.,3
1741028322.276,Sent message to VM 1: clock is now 33.,3
1741028322.287,Internal event: clock ticked to 34.,3
1741028322.299,Internal event: clock ticked to 35.,3
1741028322.312,Internal event: clock ticked to 36.,3
1741028322.325,Internal event: clock ticked to 37.,3
1741028322.338,Internal event: clock ticked to 38.,3
1741028322.350,Internal event: clock ticked to 39.,3
1741028322.363,Internal event: clock ticked to 40.,3
1741028322.374,Sent message to VM 1: clock is now 41.,3
1741028322.387,Internal event: clock ticked to 42.,3
1741028322.399,Internal event: clock ticked to 43.,3
1741028322.412,Internal event: clock ticked to 44.,3
1741028322.423,Internal event: clock ticked to 45.,3
1741028322.436,Internal event: clock ticked to 46.,3
1741028322.449,Internal event: clock ticked to 47.,3
1741028322.462,Internal event: clock ticked to 48.,3
1741028322.475,Sent message to VM 1: clock is now 49.,3
1741028322.487,Internal event: clock ticked to 50.,3
1741028322.500,Sent message to VM 2: clock is now 51.,3
