Timestamp,Event,VM_ID
1741114135.135,Network: Listening on 127.0.0.1:5003,3
1741114135.162,Network: Connected to peer VM 1 at 127.0.0.1:5001,3
1741114135.172,Network: Connected to peer VM 2 at 127.0.0.1:5002,3
1741114135.172,Internal event: clock ticked to 1.,3
1741114135.176,"Network: Accepted connection from ('127.0.0.1', 61813)",3
1741114135.176,"Network: Accepted connection from ('127.0.0.1', 61814)",3
1741114135.377,Received message: updated clock to 2. Queue length: 0,3
1741114135.582,Received message: updated clock to 5. Queue length: 0,3
1741114135.787,Sent message to VM 1: clock is now 6.,3
1741114135.788,Sent message to VM 2: clock is now 7.,3
1741114135.988,Internal event: clock ticked to 8.,3
1741114136.192,Internal event: clock ticked to 9.,3
1741114136.393,Internal event: clock ticked to 10.,3
1741114136.595,Internal event: clock ticked to 11.,3
1741114136.797,Received message: updated clock to 12. Queue length: 0,3
1741114136.999,Received message: updated clock to 14. Queue length: 0,3
1741114137.203,Received message: updated clock to 16. Queue length: 0,3
1741114137.408,Received message: updated clock to 18. Queue length: 1,3
1741114137.613,Received message: updated clock to 19. Queue length: 0,3
1741114137.815,Received message: updated clock to 21. Queue length: 0,3
1741114138.021,Sent message to VM 1: clock is now 22.,3
1741114138.225,Sent message to VM 2: clock is now 23.,3
1741114138.430,Internal event: clock ticked to 24.,3
1741114138.635,Sent message to VM 1: clock is now 25.,3
1741114138.635,Sent message to VM 2: clock is now 26.,3
1741114138.838,Sent message to VM 1: clock is now 27.,3
1741114139.042,Internal event: clock ticked to 28.,3
1741114139.246,Internal event: clock ticked to 29.,3
1741114139.451,Internal event: clock ticked to 30.,3
1741114139.656,Internal event: clock ticked to 31.,3
1741114139.858,Internal event: clock ticked to 32.,3
1741114140.063,Internal event: clock ticked to 33.,3
1741114140.266,Internal event: clock ticked to 34.,3
1741114140.470,Internal event: clock ticked to 35.,3
1741114140.673,Internal event: clock ticked to 36.,3
1741114140.878,Received message: updated clock to 39. Queue length: 0,3
1741114141.079,Received message: updated clock to 40. Queue length: 0,3
1741114141.283,Internal event: clock ticked to 41.,3
1741114141.488,Internal event: clock ticked to 42.,3
1741114141.691,Sent message to VM 1: clock is now 43.,3
1741114141.691,Sent message to VM 2: clock is now 44.,3
1741114141.893,Internal event: clock ticked to 45.,3
1741114142.098,Internal event: clock ticked to 46.,3
1741114142.303,Internal event: clock ticked to 47.,3
1741114142.505,Internal event: clock ticked to 48.,3
1741114142.709,Internal event: clock ticked to 49.,3
1741114142.952,Received message: updated clock to 52. Queue length: 0,3
1741114143.157,Internal event: clock ticked to 53.,3
1741114143.362,Internal event: clock ticked to 54.,3
1741114143.567,Received message: updated clock to 56. Queue length: 0,3
1741114143.771,Received message: updated clock to 58. Queue length: 0,3
1741114143.976,Internal event: clock ticked to 59.,3
1741114144.180,Sent message to VM 1: clock is now 60.,3
1741114144.385,Sent message to VM 1: clock is now 61.,3
1741114144.591,Internal event: clock ticked to 62.,3
1741114144.796,Received message: updated clock to 65. Queue length: 0,3
1741114144.996,Received message: updated clock to 67. Queue length: 0,3
1741114145.202,Internal event: clock ticked to 68.,3
1741114145.404,Received message: updated clock to 70. Queue length: 0,3
1741114145.605,Sent message to VM 2: clock is now 71.,3
1741114145.810,Received message: updated clock to 72. Queue length: 0,3
1741114146.015,Internal event: clock ticked to 73.,3
1741114146.220,Internal event: clock ticked to 74.,3
1741114146.425,Internal event: clock ticked to 75.,3
1741114146.627,Internal event: clock ticked to 76.,3
1741114146.832,Internal event: clock ticked to 77.,3
1741114147.037,Sent message to VM 1: clock is now 78.,3
1741114147.037,Sent message to VM 2: clock is now 79.,3
1741114147.239,Internal event: clock ticked to 80.,3
1741114147.444,Sent message to VM 1: clock is now 81.,3
1741114147.646,Received message: updated clock to 84. Queue length: 1,3
1741114147.851,Received message: updated clock to 85. Queue length: 0,3
1741114148.052,Received message: updated clock to 88. Queue length: 0,3
1741114148.254,Received message: updated clock to 90. Queue length: 0,3
1741114148.460,Internal event: clock ticked to 91.,3
1741114148.662,Internal event: clock ticked to 92.,3
1741114148.865,Received message: updated clock to 93. Queue length: 0,3
1741114149.066,Received message: updated clock to 95. Queue length: 0,3
1741114149.271,Sent message to VM 1: clock is now 96.,3
1741114149.271,Sent message to VM 2: clock is now 97.,3
1741114149.476,Internal event: clock ticked to 98.,3
1741114149.682,Internal event: clock ticked to 99.,3
1741114149.887,Sent message to VM 2: clock is now 100.,3
1741114150.087,Received message: updated clock to 101. Queue length: 0,3
1741114150.293,Sent message to VM 1: clock is now 102.,3
1741114150.496,Internal event: clock ticked to 103.,3
1741114150.700,Internal event: clock ticked to 104.,3
1741114150.901,Internal event: clock ticked to 105.,3
1741114151.103,Internal event: clock ticked to 106.,3
1741114151.304,Internal event: clock ticked to 107.,3
1741114151.507,Internal event: clock ticked to 108.,3
1741114151.712,Internal event: clock ticked to 109.,3
1741114151.917,Received message: updated clock to 114. Queue length: 0,3
1741114152.120,Internal event: clock ticked to 115.,3
1741114152.321,Internal event: clock ticked to 116.,3
1741114152.527,Sent message to VM 2: clock is now 117.,3
1741114152.732,Sent message to VM 2: clock is now 118.,3
1741114152.938,Sent message to VM 2: clock is now 119.,3
1741114153.143,Internal event: clock ticked to 120.,3
1741114153.347,Internal event: clock ticked to 121.,3
1741114153.549,Sent message to VM 1: clock is now 122.,3
1741114153.751,Received message: updated clock to 126. Queue length: 0,3
1741114153.956,Internal event: clock ticked to 127.,3
1741114154.160,Sent message to VM 1: clock is now 128.,3
1741114154.364,Internal event: clock ticked to 129.,3
1741114154.567,Internal event: clock ticked to 130.,3
1741114154.771,Internal event: clock ticked to 131.,3
1741114154.976,Received message: updated clock to 135. Queue length: 0,3
1741114155.178,Internal event: clock ticked to 136.,3
1741114155.383,Internal event: clock ticked to 137.,3
1741114155.585,Internal event: clock ticked to 138.,3
1741114155.787,Internal event: clock ticked to 139.,3
1741114155.988,Sent message to VM 2: clock is now 140.,3
1741114156.188,Sent message to VM 1: clock is now 141.,3
1741114156.393,Internal event: clock ticked to 142.,3
1741114156.599,Internal event: clock ticked to 143.,3
1741114156.802,Sent message to VM 1: clock is now 144.,3
1741114156.802,Sent message to VM 2: clock is now 145.,3
1741114157.007,Received message: updated clock to 148. Queue length: 0,3
1741114157.208,Internal event: clock ticked to 149.,3
1741114157.412,Internal event: clock ticked to 150.,3
1741114157.615,Internal event: clock ticked to 151.,3
1741114157.816,Received message: updated clock to 153. Queue length: 0,3
1741114158.021,Received message: updated clock to 154. Queue length: 0,3
1741114158.226,Sent message to VM 2: clock is now 155.,3
1741114158.432,Sent message to VM 1: clock is now 156.,3
1741114158.432,Sent message to VM 2: clock is now 157.,3
1741114158.636,Internal event: clock ticked to 158.,3
1741114158.841,Internal event: clock ticked to 159.,3
1741114159.043,Sent message to VM 1: clock is now 160.,3
1741114159.243,Internal event: clock ticked to 161.,3
1741114159.446,Internal event: clock ticked to 162.,3
1741114159.652,Sent message to VM 1: clock is now 163.,3
1741114159.652,Sent message to VM 2: clock is now 164.,3
1741114159.857,Sent message to VM 2: clock is now 165.,3
1741114160.062,Internal event: clock ticked to 166.,3
1741114160.264,Internal event: clock ticked to 167.,3
1741114160.469,Internal event: clock ticked to 168.,3
1741114160.674,Internal event: clock ticked to 169.,3
1741114160.879,Internal event: clock ticked to 170.,3
1741114161.083,Received message: updated clock to 174. Queue length: 0,3
1741114161.286,Internal event: clock ticked to 175.,3
1741114161.490,Sent message to VM 1: clock is now 176.,3
1741114161.490,Sent message to VM 2: clock is now 177.,3
1741114161.695,Internal event: clock ticked to 178.,3
1741114161.900,Internal event: clock ticked to 179.,3
1741114162.105,Received message: updated clock to 182. Queue length: 0,3
1741114162.311,Sent message to VM 1: clock is now 183.,3
1741114162.516,Internal event: clock ticked to 184.,3
1741114162.721,Internal event: clock ticked to 185.,3
1741114162.924,Received message: updated clock to 188. Queue length: 0,3
1741114163.130,Sent message to VM 1: clock is now 189.,3
1741114163.335,Internal event: clock ticked to 190.,3
1741114163.536,Sent message to VM 2: clock is now 191.,3
1741114163.741,Internal event: clock ticked to 192.,3
1741114163.946,Internal event: clock ticked to 193.,3
1741114164.151,Received message: updated clock to 196. Queue length: 0,3
1741114164.354,Internal event: clock ticked to 197.,3
1741114164.554,Received message: updated clock to 199. Queue length: 0,3
1741114164.756,Internal event: clock ticked to 200.,3
1741114164.961,Received message: updated clock to 202. Queue length: 0,3
1741114165.166,Received message: updated clock to 203. Queue length: 0,3
1741114165.371,Internal event: clock ticked to 204.,3
1741114165.572,Internal event: clock ticked to 205.,3
1741114165.777,Received message: updated clock to 208. Queue length: 0,3
1741114165.983,Received message: updated clock to 209. Queue length: 0,3
1741114166.187,Received message: updated clock to 211. Queue length: 0,3
1741114166.387,Internal event: clock ticked to 212.,3
1741114166.590,Internal event: clock ticked to 213.,3
1741114166.794,Internal event: clock ticked to 214.,3
1741114167.000,Received message: updated clock to 216. Queue length: 1,3
1741114167.202,Received message: updated clock to 217. Queue length: 0,3
1741114167.407,Internal event: clock ticked to 218.,3
1741114167.611,Internal event: clock ticked to 219.,3
1741114167.816,Internal event: clock ticked to 220.,3
1741114168.017,Internal event: clock ticked to 221.,3
1741114168.220,Internal event: clock ticked to 222.,3
1741114168.426,Received message: updated clock to 225. Queue length: 0,3
1741114168.629,Internal event: clock ticked to 226.,3
1741114168.834,Internal event: clock ticked to 227.,3
1741114169.039,Internal event: clock ticked to 228.,3
1741114169.240,Internal event: clock ticked to 229.,3
1741114169.445,Received message: updated clock to 231. Queue length: 0,3
1741114169.648,Received message: updated clock to 234. Queue length: 0,3
1741114169.849,Internal event: clock ticked to 235.,3
1741114170.054,Internal event: clock ticked to 236.,3
1741114170.258,Received message: updated clock to 238. Queue length: 0,3
1741114170.462,Received message: updated clock to 241. Queue length: 0,3
1741114170.663,Received message: updated clock to 243. Queue length: 0,3
1741114170.868,Internal event: clock ticked to 244.,3
1741114171.073,Received message: updated clock to 245. Queue length: 0,3
1741114171.273,Internal event: clock ticked to 246.,3
1741114171.479,Internal event: clock ticked to 247.,3
1741114171.685,Internal event: clock ticked to 248.,3
1741114171.887,Received message: updated clock to 251. Queue length: 0,3
1741114172.090,Internal event: clock ticked to 252.,3
1741114172.291,Internal event: clock ticked to 253.,3
1741114172.495,Received message: updated clock to 255. Queue length: 0,3
1741114172.696,Internal event: clock ticked to 256.,3
1741114172.901,Internal event: clock ticked to 257.,3
1741114173.104,Internal event: clock ticked to 258.,3
1741114173.307,Sent message to VM 1: clock is now 259.,3
1741114173.307,Sent message to VM 2: clock is now 260.,3
1741114173.512,Internal event: clock ticked to 261.,3
1741114173.717,Internal event: clock ticked to 262.,3
1741114173.920,Received message: updated clock to 263. Queue length: 0,3
1741114174.125,Sent message to VM 1: clock is now 264.,3
