Timestamp,Event,VM_ID
1741021915.202,Network: Listening on 127.0.0.1:5003,3
1741021915.217,"Network: Accepted connection from ('127.0.0.1', 57398)",3
1741021915.228,"Network: Accepted connection from ('127.0.0.1', 57400)",3
1741021915.233,Network: Connected to peer VM 1 at 127.0.0.1:5001,3
1741021915.238,Network: Connected to peer VM 2 at 127.0.0.1:5002,3
1741021915.238,Internal event: clock ticked to 1.,3
1741021915.494,Received message: updated clock to 3. Queue length: 0,3
1741021915.745,Internal event: clock ticked to 4.,3
1741021916.000,Received message: updated clock to 6. Queue length: 0,3
1741021916.253,Internal event: clock ticked to 7.,3
1741021916.508,Internal event: clock ticked to 8.,3
1741021916.763,Received message: updated clock to 10. Queue length: 0,3
1741021917.018,Sent message to VM 1: clock is now 11.,3
1741021917.270,Received message: updated clock to 13. Queue length: 0,3
1741021917.525,Internal event: clock ticked to 14.,3
1741021917.781,Internal event: clock ticked to 15.,3
1741021918.036,Received message: updated clock to 16. Queue length: 0,3
1741021918.289,Sent message to VM 1: clock is now 17.,3
1741021918.290,Sent message to VM 2: clock is now 18.,3
1741021918.540,Internal event: clock ticked to 19.,3
1741021918.796,Received message: updated clock to 20. Queue length: 0,3
1741021919.051,Internal event: clock ticked to 21.,3
1741021919.302,Internal event: clock ticked to 22.,3
1741021919.557,Sent message to VM 2: clock is now 23.,3
1741021919.810,Internal event: clock ticked to 24.,3
1741021920.066,Sent message to VM 1: clock is now 25.,3
1741021920.066,Sent message to VM 2: clock is now 26.,3
1741021920.319,Internal event: clock ticked to 27.,3
1741021920.571,Internal event: clock ticked to 28.,3
1741021920.826,Internal event: clock ticked to 29.,3
1741021921.082,Received message: updated clock to 30. Queue length: 0,3
1741021921.337,Received message: updated clock to 31. Queue length: 0,3
1741021921.592,Sent message to VM 1: clock is now 32.,3
1741021921.848,Internal event: clock ticked to 33.,3
1741021922.099,Internal event: clock ticked to 34.,3
1741021922.352,Internal event: clock ticked to 35.,3
1741021922.606,Internal event: clock ticked to 36.,3
1741021922.861,Sent message to VM 1: clock is now 37.,3
1741021922.861,Sent message to VM 2: clock is now 38.,3
1741021923.116,Internal event: clock ticked to 39.,3
1741021923.372,Internal event: clock ticked to 40.,3
1741021923.627,Internal event: clock ticked to 41.,3
1741021923.883,Internal event: clock ticked to 42.,3
1741021924.138,Received message: updated clock to 44. Queue length: 0,3
1741021924.393,Sent message to VM 1: clock is now 45.,3
1741021924.649,Internal event: clock ticked to 46.,3
1741021924.902,Internal event: clock ticked to 47.,3
1741021925.157,Received message: updated clock to 48. Queue length: 0,3
1741021925.409,Received message: updated clock to 49. Queue length: 0,3
1741021925.664,Internal event: clock ticked to 50.,3
1741021925.920,Received message: updated clock to 53. Queue length: 0,3
1741021926.175,Sent message to VM 1: clock is now 54.,3
1741021926.175,Sent message to VM 2: clock is now 55.,3
1741021926.429,Sent message to VM 1: clock is now 56.,3
1741021926.429,Sent message to VM 2: clock is now 57.,3
1741021926.684,Internal event: clock ticked to 58.,3
1741021926.937,Internal event: clock ticked to 59.,3
1741021927.193,Sent message to VM 2: clock is now 60.,3
1741021927.446,Internal event: clock ticked to 61.,3
1741021927.702,Internal event: clock ticked to 62.,3
1741021927.956,Internal event: clock ticked to 63.,3
1741021928.207,Internal event: clock ticked to 64.,3
1741021928.462,Sent message to VM 1: clock is now 65.,3
1741021928.463,Sent message to VM 2: clock is now 66.,3
1741021928.718,Internal event: clock ticked to 67.,3
1741021929.020,Internal event: clock ticked to 68.,3
1741021929.274,Received message: updated clock to 69. Queue length: 0,3
1741021929.529,Received message: updated clock to 71. Queue length: 0,3
1741021929.780,Internal event: clock ticked to 72.,3
1741021930.035,Internal event: clock ticked to 73.,3
1741021930.289,Internal event: clock ticked to 74.,3
1741021930.544,Received message: updated clock to 75. Queue length: 0,3
1741021930.799,Internal event: clock ticked to 76.,3
1741021931.052,Internal event: clock ticked to 77.,3
1741021931.302,Received message: updated clock to 78. Queue length: 0,3
1741021931.557,Internal event: clock ticked to 79.,3
1741021931.812,Received message: updated clock to 80. Queue length: 0,3
1741021932.068,Internal event: clock ticked to 81.,3
1741021932.319,Sent message to VM 1: clock is now 82.,3
1741021932.571,Internal event: clock ticked to 83.,3
1741021932.827,Sent message to VM 1: clock is now 84.,3
1741021933.078,Sent message to VM 1: clock is now 85.,3
1741021933.078,Sent message to VM 2: clock is now 86.,3
1741021933.330,Internal event: clock ticked to 87.,3
1741021933.585,Sent message to VM 2: clock is now 88.,3
1741021933.841,Internal event: clock ticked to 89.,3
1741021934.096,Internal event: clock ticked to 90.,3
1741021934.351,Internal event: clock ticked to 91.,3
1741021934.606,Internal event: clock ticked to 92.,3
1741021934.861,Received message: updated clock to 94. Queue length: 0,3
1741021935.115,Sent message to VM 1: clock is now 95.,3
1741021935.115,Sent message to VM 2: clock is now 96.,3
1741021935.367,Sent message to VM 1: clock is now 97.,3
1741021935.620,Sent message to VM 1: clock is now 98.,3
1741021935.872,Sent message to VM 1: clock is now 99.,3
1741021936.127,Internal event: clock ticked to 100.,3
1741021936.383,Received message: updated clock to 101. Queue length: 0,3
1741021936.638,Sent message to VM 1: clock is now 102.,3
1741021936.893,Sent message to VM 1: clock is now 103.,3
1741021937.148,Sent message to VM 1: clock is now 104.,3
1741021937.148,Sent message to VM 2: clock is now 105.,3
1741021937.403,Internal event: clock ticked to 106.,3
1741021937.659,Internal event: clock ticked to 107.,3
1741021937.914,Received message: updated clock to 109. Queue length: 0,3
1741021938.169,Internal event: clock ticked to 110.,3
1741021938.425,Internal event: clock ticked to 111.,3
1741021938.680,Internal event: clock ticked to 112.,3
1741021938.935,Internal event: clock ticked to 113.,3
1741021939.190,Internal event: clock ticked to 114.,3
1741021939.446,Received message: updated clock to 115. Queue length: 0,3
1741021939.696,Received message: updated clock to 117. Queue length: 0,3
1741021939.950,Internal event: clock ticked to 118.,3
1741021940.205,Internal event: clock ticked to 119.,3
1741021940.460,Internal event: clock ticked to 120.,3
1741021940.715,Sent message to VM 1: clock is now 121.,3
1741021940.971,Internal event: clock ticked to 122.,3
1741021941.226,Sent message to VM 2: clock is now 123.,3
1741021941.477,Internal event: clock ticked to 124.,3
1741021941.729,Internal event: clock ticked to 125.,3
1741021941.985,Received message: updated clock to 127. Queue length: 0,3
1741021942.237,Internal event: clock ticked to 128.,3
1741021942.492,Received message: updated clock to 129. Queue length: 0,3
1741021942.748,Received message: updated clock to 130. Queue length: 0,3
1741021942.999,Internal event: clock ticked to 131.,3
1741021943.254,Received message: updated clock to 132. Queue length: 0,3
1741021943.510,Internal event: clock ticked to 133.,3
1741021943.765,Internal event: clock ticked to 134.,3
1741021944.019,Internal event: clock ticked to 135.,3
1741021944.274,Internal event: clock ticked to 136.,3
1741021944.527,Sent message to VM 1: clock is now 137.,3
1741021944.782,Received message: updated clock to 138. Queue length: 0,3
1741021945.035,Internal event: clock ticked to 139.,3
1741021945.290,Internal event: clock ticked to 140.,3
1741021945.545,Received message: updated clock to 141. Queue length: 0,3
1741021945.798,Internal event: clock ticked to 142.,3
1741021946.051,Sent message to VM 2: clock is now 143.,3
1741021946.306,Internal event: clock ticked to 144.,3
1741021946.561,Sent message to VM 2: clock is now 145.,3
1741021946.816,Internal event: clock ticked to 146.,3
1741021947.071,Received message: updated clock to 149. Queue length: 0,3
1741021947.327,Received message: updated clock to 150. Queue length: 0,3
1741021947.577,Received message: updated clock to 151. Queue length: 0,3
1741021947.833,Internal event: clock ticked to 152.,3
1741021948.087,Sent message to VM 2: clock is now 153.,3
1741021948.340,Received message: updated clock to 155. Queue length: 0,3
1741021948.594,Received message: updated clock to 156. Queue length: 0,3
1741021948.849,Received message: updated clock to 158. Queue length: 0,3
1741021949.102,Internal event: clock ticked to 159.,3
1741021949.352,Internal event: clock ticked to 160.,3
1741021949.607,Internal event: clock ticked to 161.,3
1741021949.860,Internal event: clock ticked to 162.,3
1741021950.116,Received message: updated clock to 163. Queue length: 1,3
1741021950.367,Received message: updated clock to 164. Queue length: 0,3
1741021950.622,Internal event: clock ticked to 165.,3
1741021950.877,Received message: updated clock to 166. Queue length: 0,3
1741021951.133,Received message: updated clock to 168. Queue length: 0,3
1741021951.388,Internal event: clock ticked to 169.,3
1741021951.643,Internal event: clock ticked to 170.,3
1741021951.899,Received message: updated clock to 172. Queue length: 0,3
1741021952.152,Internal event: clock ticked to 173.,3
1741021952.403,Internal event: clock ticked to 174.,3
1741021952.659,Internal event: clock ticked to 175.,3
1741021952.914,Internal event: clock ticked to 176.,3
1741021953.168,Received message: updated clock to 177. Queue length: 0,3
1741021953.424,Received message: updated clock to 178. Queue length: 0,3
1741021953.679,Received message: updated clock to 179. Queue length: 0,3
