Timestamp,Event,VM_ID
1741028217.615,Network: Listening on 127.0.0.1:5003,3
1741028217.626,"Network: Accepted connection from ('127.0.0.1', 63144)",3
1741028217.636,"Network: Accepted connection from ('127.0.0.1', 63146)",3
1741028217.641,Network: Connected to peer VM 1 at 127.0.0.1:5001,3
1741028217.646,Network: Connected to peer VM 2 at 127.0.0.1:5002,3
1741028217.647,Internal event: clock ticked to 1.,3
1741028217.659,Received message: updated clock to 2. Queue length: 0,3
1741028217.672,Internal event: clock ticked to 3.,3
1741028217.684,Sent message to VM 1: clock is now 4.,3
1741028217.684,Sent message to VM 2: clock is now 5.,3
1741028217.697,Internal event: clock ticked to 6.,3
1741028217.710,Sent message to VM 2: clock is now 7.,3
1741028217.722,Sent message to VM 2: clock is now 8.,3
1741028217.735,Sent message to VM 2: clock is now 9.,3
1741028217.747,Internal event: clock ticked to 10.,3
1741028217.760,Internal event: clock ticked to 11.,3
1741028217.772,Internal event: clock ticked to 12.,3
1741028217.785,Internal event: clock ticked to 13.,3
1741028217.798,Sent message to VM 1: clock is now 14.,3
1741028217.810,Internal event: clock ticked to 15.,3
1741028217.823,Internal event: clock ticked to 16.,3
1741028217.835,Internal event: clock ticked to 17.,3
1741028217.848,Internal event: clock ticked to 18.,3
1741028217.861,Sent message to VM 1: clock is now 19.,3
1741028217.861,Sent message to VM 2: clock is now 20.,3
1741028217.874,Internal event: clock ticked to 21.,3
1741028217.886,Internal event: clock ticked to 22.,3
1741028217.899,Sent message to VM 1: clock is now 23.,3
1741028217.912,Internal event: clock ticked to 24.,3
1741028217.924,Sent message to VM 1: clock is now 25.,3
1741028217.925,Sent message to VM 2: clock is now 26.,3
1741028217.937,Internal event: clock ticked to 27.,3
1741028217.950,Sent message to VM 2: clock is now 28.,3
1741028217.963,Sent message to VM 2: clock is now 29.,3
1741028217.975,Internal event: clock ticked to 30.,3
1741028217.988,Internal event: clock ticked to 31.,3
1741028218.001,Internal event: clock ticked to 32.,3
1741028218.014,Internal event: clock ticked to 33.,3
1741028218.026,Internal event: clock ticked to 34.,3
1741028218.038,Internal event: clock ticked to 35.,3
1741028218.051,Sent message to VM 2: clock is now 36.,3
1741028218.064,Internal event: clock ticked to 37.,3
1741028218.077,Internal event: clock ticked to 38.,3
1741028218.089,Sent message to VM 1: clock is now 39.,3
1741028218.090,Sent message to VM 2: clock is now 40.,3
1741028218.103,Sent message to VM 1: clock is now 41.,3
1741028218.103,Sent message to VM 2: clock is now 42.,3
1741028218.113,Sent message to VM 1: clock is now 43.,3
1741028218.113,Sent message to VM 2: clock is now 44.,3
1741028218.126,Internal event: clock ticked to 45.,3
1741028218.139,Sent message to VM 1: clock is now 46.,3
1741028218.152,Internal event: clock ticked to 47.,3
1741028218.164,Sent message to VM 1: clock is now 48.,3
1741028218.164,Sent message to VM 2: clock is now 49.,3
1741028218.177,Internal event: clock ticked to 50.,3
1741028218.190,Sent message to VM 1: clock is now 51.,3
1741028218.190,Sent message to VM 2: clock is now 52.,3
