Timestamp,Event,VM_ID
1741112998.606,Network: Listening on 127.0.0.1:5003,3
1741112998.642,Network: Connected to peer VM 1 at 127.0.0.1:5001,3
1741112998.655,"Network: Accepted connection from ('127.0.0.1', 64696)",3
1741112998.655,Network: Connected to peer VM 2 at 127.0.0.1:5002,3
1741112998.656,Sent message to VM 1: clock is now 1.,3
1741112998.656,"Network: Accepted connection from ('127.0.0.1', 64695)",3
1741112998.656,Sent message to VM 2: clock is now 2.,3
1741112998.827,Received message: updated clock to 3. Queue length: 0,3
1741112998.999,Internal event: clock ticked to 4.,3
1741112999.171,Sent message to VM 1: clock is now 5.,3
1741112999.342,Sent message to VM 2: clock is now 6.,3
1741112999.514,Internal event: clock ticked to 7.,3
1741112999.685,Sent message to VM 1: clock is now 8.,3
1741112999.853,Sent message to VM 2: clock is now 9.,3
1741113000.022,Internal event: clock ticked to 10.,3
1741113000.194,Internal event: clock ticked to 11.,3
1741113000.366,Internal event: clock ticked to 12.,3
1741113000.538,Sent message to VM 2: clock is now 13.,3
1741113000.709,Internal event: clock ticked to 14.,3
1741113000.878,Internal event: clock ticked to 15.,3
1741113001.050,Received message: updated clock to 16. Queue length: 0,3
1741113001.222,Internal event: clock ticked to 17.,3
1741113001.394,Sent message to VM 1: clock is now 18.,3
1741113001.561,Sent message to VM 2: clock is now 19.,3
1741113001.733,Internal event: clock ticked to 20.,3
1741113001.904,Internal event: clock ticked to 21.,3
1741113002.076,Internal event: clock ticked to 22.,3
1741113002.249,Sent message to VM 1: clock is now 23.,3
1741113002.249,Sent message to VM 2: clock is now 24.,3
1741113002.420,Sent message to VM 1: clock is now 25.,3
1741113002.592,Sent message to VM 1: clock is now 26.,3
1741113002.763,Internal event: clock ticked to 27.,3
1741113002.935,Internal event: clock ticked to 28.,3
1741113003.103,Internal event: clock ticked to 29.,3
1741113003.273,Internal event: clock ticked to 30.,3
1741113003.440,Received message: updated clock to 31. Queue length: 0,3
1741113003.612,Internal event: clock ticked to 32.,3
1741113003.782,Sent message to VM 2: clock is now 33.,3
1741113003.953,Internal event: clock ticked to 34.,3
1741113004.124,Sent message to VM 1: clock is now 35.,3
1741113004.124,Sent message to VM 2: clock is now 36.,3
1741113004.293,Sent message to VM 1: clock is now 37.,3
1741113004.465,Internal event: clock ticked to 38.,3
1741113004.636,Internal event: clock ticked to 39.,3
1741113004.809,Sent message to VM 1: clock is now 40.,3
1741113004.809,Sent message to VM 2: clock is now 41.,3
1741113004.977,Internal event: clock ticked to 42.,3
1741113005.149,Internal event: clock ticked to 43.,3
1741113005.321,Internal event: clock ticked to 44.,3
1741113005.493,Internal event: clock ticked to 45.,3
1741113005.660,Internal event: clock ticked to 46.,3
1741113005.829,Internal event: clock ticked to 47.,3
1741113005.999,Internal event: clock ticked to 48.,3
1741113006.171,Internal event: clock ticked to 49.,3
1741113006.339,Internal event: clock ticked to 50.,3
1741113006.511,Received message: updated clock to 51. Queue length: 0,3
1741113006.682,Internal event: clock ticked to 52.,3
1741113006.854,Internal event: clock ticked to 53.,3
1741113007.030,Internal event: clock ticked to 54.,3
1741113007.198,Received message: updated clock to 55. Queue length: 0,3
1741113007.370,Sent message to VM 2: clock is now 56.,3
1741113007.542,Sent message to VM 1: clock is now 57.,3
1741113007.542,Sent message to VM 2: clock is now 58.,3
1741113007.710,Internal event: clock ticked to 59.,3
1741113007.882,Internal event: clock ticked to 60.,3
1741113008.053,Sent message to VM 1: clock is now 61.,3
1741113008.054,Sent message to VM 2: clock is now 62.,3
1741113008.224,Sent message to VM 2: clock is now 63.,3
1741113008.396,Sent message to VM 2: clock is now 64.,3
1741113008.567,Received message: updated clock to 65. Queue length: 0,3
1741113008.739,Internal event: clock ticked to 66.,3
1741113008.911,Sent message to VM 2: clock is now 67.,3
1741113009.080,Internal event: clock ticked to 68.,3
1741113009.252,Internal event: clock ticked to 69.,3
1741113009.420,Internal event: clock ticked to 70.,3
1741113009.590,Internal event: clock ticked to 71.,3
1741113009.762,Internal event: clock ticked to 72.,3
1741113009.933,Internal event: clock ticked to 73.,3
1741113010.103,Sent message to VM 2: clock is now 74.,3
1741113010.274,Internal event: clock ticked to 75.,3
1741113010.446,Internal event: clock ticked to 76.,3
1741113010.618,Internal event: clock ticked to 77.,3
1741113010.787,Internal event: clock ticked to 78.,3
1741113010.958,Received message: updated clock to 79. Queue length: 0,3
1741113011.130,Internal event: clock ticked to 80.,3
1741113011.302,Received message: updated clock to 81. Queue length: 0,3
1741113011.471,Internal event: clock ticked to 82.,3
1741113011.640,Sent message to VM 2: clock is now 83.,3
1741113011.808,Internal event: clock ticked to 84.,3
1741113011.980,Internal event: clock ticked to 85.,3
1741113012.150,Internal event: clock ticked to 86.,3
1741113012.320,Internal event: clock ticked to 87.,3
1741113012.488,Internal event: clock ticked to 88.,3
1741113012.656,Internal event: clock ticked to 89.,3
1741113012.826,Internal event: clock ticked to 90.,3
1741113012.998,Internal event: clock ticked to 91.,3
1741113013.170,Internal event: clock ticked to 92.,3
1741113013.339,Sent message to VM 1: clock is now 93.,3
1741113013.511,Internal event: clock ticked to 94.,3
1741113013.683,Sent message to VM 1: clock is now 95.,3
1741113013.683,Sent message to VM 2: clock is now 96.,3
1741113013.853,Sent message to VM 2: clock is now 97.,3
1741113014.021,Internal event: clock ticked to 98.,3
1741113014.190,Internal event: clock ticked to 99.,3
1741113014.358,Sent message to VM 1: clock is now 100.,3
1741113014.530,Sent message to VM 2: clock is now 101.,3
1741113014.702,Sent message to VM 1: clock is now 102.,3
1741113014.871,Sent message to VM 1: clock is now 103.,3
1741113015.039,Internal event: clock ticked to 104.,3
1741113015.209,Internal event: clock ticked to 105.,3
1741113015.381,Internal event: clock ticked to 106.,3
1741113015.553,Internal event: clock ticked to 107.,3
1741113015.724,Internal event: clock ticked to 108.,3
1741113015.893,Internal event: clock ticked to 109.,3
1741113016.060,Internal event: clock ticked to 110.,3
1741113016.231,Internal event: clock ticked to 111.,3
1741113016.403,Internal event: clock ticked to 112.,3
1741113016.575,Received message: updated clock to 113. Queue length: 0,3
1741113016.742,Internal event: clock ticked to 114.,3
1741113016.914,Sent message to VM 1: clock is now 115.,3
1741113016.914,Sent message to VM 2: clock is now 116.,3
1741113017.083,Internal event: clock ticked to 117.,3
1741113017.254,Internal event: clock ticked to 118.,3
1741113017.426,Sent message to VM 1: clock is now 119.,3
1741113017.426,Sent message to VM 2: clock is now 120.,3
1741113017.598,Sent message to VM 2: clock is now 121.,3
1741113017.765,Sent message to VM 1: clock is now 122.,3
1741113017.765,Sent message to VM 2: clock is now 123.,3
1741113017.937,Internal event: clock ticked to 124.,3
1741113018.109,Internal event: clock ticked to 125.,3
1741113018.281,Sent message to VM 1: clock is now 126.,3
1741113018.281,Sent message to VM 2: clock is now 127.,3
1741113018.453,Sent message to VM 2: clock is now 128.,3
1741113018.625,Internal event: clock ticked to 129.,3
1741113018.793,Internal event: clock ticked to 130.,3
1741113018.965,Sent message to VM 2: clock is now 131.,3
1741113019.133,Sent message to VM 1: clock is now 132.,3
1741113019.305,Sent message to VM 2: clock is now 133.,3
1741113019.472,Internal event: clock ticked to 134.,3
1741113019.644,Sent message to VM 1: clock is now 135.,3
1741113019.816,Sent message to VM 2: clock is now 136.,3
1741113019.987,Internal event: clock ticked to 137.,3
1741113020.158,Internal event: clock ticked to 138.,3
1741113020.326,Internal event: clock ticked to 139.,3
1741113020.496,Internal event: clock ticked to 140.,3
1741113020.667,Received message: updated clock to 141. Queue length: 0,3
1741113020.836,Internal event: clock ticked to 142.,3
1741113021.005,Internal event: clock ticked to 143.,3
1741113021.177,Internal event: clock ticked to 144.,3
1741113021.345,Internal event: clock ticked to 145.,3
1741113021.513,Internal event: clock ticked to 146.,3
1741113021.681,Internal event: clock ticked to 147.,3
1741113021.853,Internal event: clock ticked to 148.,3
1741113022.025,Internal event: clock ticked to 149.,3
1741113022.195,Internal event: clock ticked to 150.,3
1741113022.365,Sent message to VM 2: clock is now 151.,3
1741113022.533,Internal event: clock ticked to 152.,3
1741113022.704,Internal event: clock ticked to 153.,3
1741113022.874,Internal event: clock ticked to 154.,3
1741113023.045,Internal event: clock ticked to 155.,3
1741113023.215,Internal event: clock ticked to 156.,3
1741113023.386,Internal event: clock ticked to 157.,3
1741113023.557,Internal event: clock ticked to 158.,3
1741113023.729,Internal event: clock ticked to 159.,3
1741113023.898,Internal event: clock ticked to 160.,3
1741113024.070,Sent message to VM 1: clock is now 161.,3
1741113024.241,Internal event: clock ticked to 162.,3
1741113024.413,Sent message to VM 2: clock is now 163.,3
1741113024.582,Internal event: clock ticked to 164.,3
1741113024.752,Internal event: clock ticked to 165.,3
1741113024.924,Sent message to VM 1: clock is now 166.,3
1741113024.924,Sent message to VM 2: clock is now 167.,3
1741113025.095,Internal event: clock ticked to 168.,3
1741113025.267,Internal event: clock ticked to 169.,3
