Timestamp,Event,VM_ID
1741023070.356,Network: Listening on 127.0.0.1:5003,3
1741023070.391,"Network: Accepted connection from ('127.0.0.1', 54756)",3
1741023070.406,"Network: Accepted connection from ('127.0.0.1', 54759)",3
1741023070.411,Network: Connected to peer VM 1 at 127.0.0.1:5001,3
1741023070.417,Network: Connected to peer VM 2 at 127.0.0.1:5002,3
1741023070.417,Internal event: clock ticked to 1.,3
1741023070.756,Sent message to VM 1: clock is now 2.,3
1741023071.095,Received message: updated clock to 4. Queue length: 0,3
1741023071.433,Internal event: clock ticked to 5.,3
1741023071.772,Sent message to VM 2: clock is now 6.,3
1741023072.107,Sent message to VM 1: clock is now 7.,3
1741023072.442,Sent message to VM 1: clock is now 8.,3
1741023072.778,Sent message to VM 2: clock is now 9.,3
1741023073.117,Received message: updated clock to 14. Queue length: 0,3
1741023073.451,Sent message to VM 2: clock is now 15.,3
1741023073.785,Internal event: clock ticked to 16.,3
1741023074.124,Internal event: clock ticked to 17.,3
1741023074.461,Internal event: clock ticked to 18.,3
1741023074.800,Received message: updated clock to 20. Queue length: 0,3
1741023075.139,Received message: updated clock to 21. Queue length: 0,3
1741023075.476,Received message: updated clock to 24. Queue length: 0,3
1741023075.815,Internal event: clock ticked to 25.,3
1741023076.153,Internal event: clock ticked to 26.,3
1741023076.492,Internal event: clock ticked to 27.,3
1741023076.829,Received message: updated clock to 30. Queue length: 0,3
1741023077.167,Internal event: clock ticked to 31.,3
1741023077.506,Internal event: clock ticked to 32.,3
1741023077.844,Received message: updated clock to 34. Queue length: 0,3
1741023078.182,Sent message to VM 1: clock is now 35.,3
1741023078.517,Internal event: clock ticked to 36.,3
1741023078.856,Internal event: clock ticked to 37.,3
1741023079.191,Received message: updated clock to 41. Queue length: 0,3
1741023079.529,Internal event: clock ticked to 42.,3
1741023079.868,Internal event: clock ticked to 43.,3
1741023080.202,Sent message to VM 2: clock is now 44.,3
1741023080.539,Internal event: clock ticked to 45.,3
1741023080.879,Received message: updated clock to 47. Queue length: 1,3
