Timestamp,Event,VM_ID
1741023360.390,Network: Listening on 127.0.0.1:5003,3
1741023360.416,"Network: Accepted connection from ('127.0.0.1', 58199)",3
1741023360.427,"Network: Accepted connection from ('127.0.0.1', 58201)",3
1741023360.433,Network: Connected to peer VM 1 at 127.0.0.1:5001,3
1741023360.442,Network: Connected to peer VM 2 at 127.0.0.1:5002,3
1741023360.443,Internal event: clock ticked to 1.,3
1741023360.698,Sent message to VM 1: clock is now 2.,3
1741023360.954,Received message: updated clock to 3. Queue length: 0,3
1741023361.209,Received message: updated clock to 4. Queue length: 0,3
1741023361.461,Received message: updated clock to 6. Queue length: 0,3
1741023361.717,Sent message to VM 1: clock is now 7.,3
1741023361.717,Sent message to VM 2: clock is now 8.,3
1741023361.968,Internal event: clock ticked to 9.,3
1741023362.223,Internal event: clock ticked to 10.,3
1741023362.475,Received message: updated clock to 11. Queue length: 0,3
1741023362.727,Sent message to VM 1: clock is now 12.,3
1741023362.983,Internal event: clock ticked to 13.,3
1741023363.234,Internal event: clock ticked to 14.,3
1741023363.489,Received message: updated clock to 17. Queue length: 0,3
1741023363.743,Sent message to VM 1: clock is now 18.,3
1741023363.744,Sent message to VM 2: clock is now 19.,3
1741023363.999,Internal event: clock ticked to 20.,3
1741023364.254,Received message: updated clock to 21. Queue length: 0,3
1741023364.509,Received message: updated clock to 23. Queue length: 0,3
1741023364.764,Internal event: clock ticked to 24.,3
1741023365.020,Received message: updated clock to 25. Queue length: 0,3
1741023365.275,Internal event: clock ticked to 26.,3
1741023365.530,Internal event: clock ticked to 27.,3
1741023365.785,Internal event: clock ticked to 28.,3
1741023366.041,Internal event: clock ticked to 29.,3
1741023366.292,Received message: updated clock to 30. Queue length: 0,3
1741023366.545,Received message: updated clock to 31. Queue length: 1,3
1741023366.799,Received message: updated clock to 32. Queue length: 0,3
1741023367.053,Received message: updated clock to 33. Queue length: 0,3
1741023367.308,Internal event: clock ticked to 34.,3
1741023367.563,Internal event: clock ticked to 35.,3
1741023367.816,Sent message to VM 2: clock is now 36.,3
1741023368.071,Internal event: clock ticked to 37.,3
1741023368.327,Internal event: clock ticked to 38.,3
1741023368.582,Internal event: clock ticked to 39.,3
1741023368.835,Internal event: clock ticked to 40.,3
1741023369.087,Sent message to VM 2: clock is now 41.,3
1741023369.340,Received message: updated clock to 44. Queue length: 0,3
1741023369.593,Internal event: clock ticked to 45.,3
1741023369.844,Internal event: clock ticked to 46.,3
1741023370.100,Sent message to VM 1: clock is now 47.,3
1741023370.355,Internal event: clock ticked to 48.,3
1741023370.609,Internal event: clock ticked to 49.,3
1741023370.865,Internal event: clock ticked to 50.,3
1741023371.116,Internal event: clock ticked to 51.,3
1741023371.367,Received message: updated clock to 53. Queue length: 0,3
1741023371.619,Received message: updated clock to 55. Queue length: 0,3
1741023371.874,Sent message to VM 1: clock is now 56.,3
1741023371.874,Sent message to VM 2: clock is now 57.,3
1741023372.126,Internal event: clock ticked to 58.,3
1741023372.381,Sent message to VM 1: clock is now 59.,3
1741023372.382,Sent message to VM 2: clock is now 60.,3
1741023372.634,Internal event: clock ticked to 61.,3
1741023372.890,Sent message to VM 1: clock is now 62.,3
1741023373.145,Sent message to VM 2: clock is now 63.,3
1741023373.401,Sent message to VM 1: clock is now 64.,3
1741023373.402,Sent message to VM 2: clock is now 65.,3
1741023373.652,Internal event: clock ticked to 66.,3
1741023373.905,Sent message to VM 2: clock is now 67.,3
1741023374.159,Received message: updated clock to 68. Queue length: 0,3
1741023374.413,Internal event: clock ticked to 69.,3
1741023374.668,Internal event: clock ticked to 70.,3
1741023374.921,Sent message to VM 1: clock is now 71.,3
1741023374.921,Sent message to VM 2: clock is now 72.,3
1741023375.174,Sent message to VM 1: clock is now 73.,3
1741023375.175,Sent message to VM 2: clock is now 74.,3
1741023375.430,Internal event: clock ticked to 75.,3
1741023375.682,Sent message to VM 2: clock is now 76.,3
1741023375.938,Internal event: clock ticked to 77.,3
